"X","RMS.CDW.ID","General.Offense.Number","Offense.Code","Offense.Code.Extension","Offense.Type","Summary.Offense.Code","Summarized.Offense.Description","Date.Reported","Occurred.Date.or.Date.Range.Start","Occurred.Date.Range.End","Hundred.Block.Location","District.Sector","Zone.Beat","Census.Tract.2000","Longitude","Latitude","Location","Month","Year","Neighborhood"
238159,1302694,2017381941,"2203",0,"BURGLARY-FORCE-NONRES","2200","BURGLARY","10/14/2017 06:34:00 AM","10/14/2017 06:34:00 AM","","5XX BLOCK OF BELMONT AV E","E","E1","7401.1005",-122.324035645,47.623718262,"(47.623718262, -122.324035645)",10,2017,"Capitol Hill"
238160,1302695,2017378032,"2399",3,"THEFT-OTH","2300","OTHER PROPERTY","10/11/2017 09:40:00 AM","10/11/2017 09:40:00 AM","","75XX BLOCK OF 25 AV NE","U","U1","2500.1030",-122.30078125,47.683952332,"(47.683952332, -122.30078125)",10,2017,"Ravenna"
238163,1302698,2017379628,"1203",3,"ROBBERY-BUSINESS-BODYFORCE","1200","ROBBERY","10/12/2017 01:12:00 PM","10/12/2017 01:12:00 PM","","28XX BLOCK OF SW BARTON ST","F","F2","11402.1022",-122.369346619,47.521038055,"(47.521038055, -122.369346619)",10,2017,"Roxhill"
238164,1302699,2017378496,"2399",3,"THEFT-OTH","2300","OTHER PROPERTY","10/11/2017 03:46:00 PM","10/11/2017 02:06:00 PM","10/11/2017 02:09:00 PM","38XX BLOCK OF 38 AV S","R","R2","10100.5021",-122.285041809,47.568847656,"(47.568847656, -122.285041809)",10,2017,"Genesee"
238165,1302700,2017385544,"2204",0,"BURGLARY-NOFORCE-RES","2200","BURGLARY","10/17/2017 08:28:00 AM","10/17/2017 08:28:00 AM","","65XX BLOCK OF 15 AV NW","J","J2","3300.5016",-122.37676239,47.676822662,"(47.676822662, -122.37676239)",10,2017,"Loyal Heights"
238167,1302702,2017385591,"2204",0,"BURGLARY-NOFORCE-RES","2200","BURGLARY","10/17/2017 09:00:00 AM","10/17/2017 03:00:00 AM","","17XX BLOCK OF 3 AV N","Q","Q2","6800.1024",-122.351982117,47.634433746,"(47.634433746, -122.351982117)",10,2017,"East Queen Anne"
238168,1302703,2017386144,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/17/2017 04:59:00 PM","10/17/2017 01:30:00 PM","10/17/2017 04:00:00 PM","38XX BLOCK OF DISCOVERY PARK BV","Q","Q1","5700.1040",-122.40460968,47.658325195,"(47.658325195, -122.40460968)",10,2017,"Magnolia"
238169,1302704,2017373283,"2299",2,"BURGLARY-SECURE PARKING-RES","2299","BURGLARY-SECURE PARKING-RES","10/07/2017 12:53:00 PM","10/06/2017 07:00:00 PM","10/07/2017 07:00:00 AM","4XX BLOCK OF PONTIUS AV N","D","D3","7300.1021",-122.331718445,47.622543335,"(47.622543335, -122.331718445)",10,2017,"South Lake Union"
238170,1302705,2017383349,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/15/2017 10:49:00 AM","10/15/2017 10:49:00 AM","","81XX BLOCK OF 21 AV NE","U","U1","2500.1010",-122.30544281,47.687438965,"(47.687438965, -122.30544281)",10,2017,"Ravenna"
238171,1302706,2017909491,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/17/2017 06:35:00 PM","10/16/2017 03:30:00 PM","10/16/2017 06:00:00 PM","25XX BLOCK OF ELLIOTT AV","D","D1","8001.3028",-122.35093689,47.613643646,"(47.613643646, -122.35093689)",10,2017,"Belltown"
238172,1302707,2017381656,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/13/2017 11:41:00 PM","10/13/2017 10:47:00 PM","","73XX BLOCK OF 15 AV NE","U","U1","2600.2014",-122.311691284,47.682151794,"(47.682151794, -122.311691284)",10,2017,"Ravenna"
238173,1302708,2017383747,"2902",0,"PROPERTY DAMAGE-RESIDENTIAL","2900","PROPERTY DAMAGE","10/15/2017 05:55:00 PM","10/15/2017 05:55:00 PM","","67XX BLOCK OF RAINIER AV S","S","S2","11102.2008",-122.272186279,47.541584015,"(47.541584015, -122.272186279)",10,2017,"Brighton"
238174,1302709,2017383895,"5309",0,"HARASSMENT","5300","THREATS","10/15/2017 08:44:00 PM","10/15/2017 08:44:00 PM","","45XX BLOCK OF 15 AV NE","U","U2","5301.2011",-122.311981201,47.662174225,"(47.662174225, -122.311981201)",10,2017,"University District"
238175,1302710,2017384166,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/16/2017 10:44:00 AM","10/16/2017 01:00:00 AM","10/16/2017 05:00:00 AM","35XX BLOCK OF 14 AV S","R","R1","9300.3108",-122.314788818,47.571853638,"(47.571853638, -122.314788818)",10,2017,"Beacon Hill"
238176,1302711,2017384679,"3512",0,"NARC-POSSESS-HEROIN","3500","NARCOTICS","10/16/2017 01:54:00 PM","10/16/2017 01:54:00 PM","","14XX BLOCK OF BROADWAY","E","E2","8400.1008",-122.320770264,47.613517761,"(47.613517761, -122.320770264)",10,2017,"First Hill"
238177,1302718,2017387112,"5015",1,"WARRARR-FELONY","5000","WARRANT ARREST","10/18/2017 11:52:00 AM","10/18/2017 11:52:00 AM","","17XX BLOCK OF BROADWAY","E","E2","7500.5010",-122.320823669,47.616989136,"(47.616989136, -122.320823669)",10,2017,"Capitol Hill"
238178,1302719,2017387056,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/18/2017 11:08:00 AM","10/18/2017 11:07:00 AM","","19XX BLOCK OF 4 AV","M","M2","7200.1080",-122.339385986,47.612678528,"(47.612678528, -122.339385986)",10,2017,"Belltown"
238179,1302720,2017387062,"5707",0,"TRESPASS","5700","TRESPASS","10/18/2017 11:12:00 AM","10/18/2017 11:12:00 AM","","9XX BLOCK OF 4 AV","K","K1","8100.2024",-122.332580566,47.605731964,"(47.605731964, -122.332580566)",10,2017,"Downtown"
238180,1302721,2017384464,"X",47,"PROPERTY FOUND","X","STOLEN PROPERTY","10/16/2017 11:24:00 AM","10/05/2017 12:44:00 PM","","7XX BLOCK OF 5 AV","K","K1","8100.2026",-122.330169678,47.60477066,"(47.60477066, -122.330169678)",10,2017,"Downtown"
238184,1302735,2017370084,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/05/2017 09:33:00 AM","10/05/2017 12:30:00 AM","10/05/2017 09:00:00 AM","83XX BLOCK OF 15 AV NW","J","J2","3000.2004",-122.376800537,47.689666748,"(47.689666748, -122.376800537)",10,2017,"Whittier Heights"
238185,1302736,2017385067,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/16/2017 08:07:00 PM","10/16/2017 08:30:00 AM","10/16/2017 07:15:00 PM","97XX BLOCK OF 23 AV NW","J","J1","1600.2013",-122.385292053,47.700092316,"(47.700092316, -122.385292053)",10,2017,"Olympic Manor"
238186,1302737,2017386354,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/17/2017 08:05:00 PM","10/17/2017 07:30:00 PM","","3XX BLOCK OF 10 AV","G","G1","8600.2017",-122.319412231,47.604782104,"(47.604782104, -122.319412231)",10,2017,"First Hill"
238187,1302738,2017386128,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/17/2017 04:19:00 PM","10/17/2017 04:19:00 PM","","3XX BLOCK OF 2 AV S","K","K3","9200.2028",-122.330810547,47.600463867,"(47.600463867, -122.330810547)",10,2017,"Downtown"
238188,1302739,2017386919,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/18/2017 09:16:00 AM","10/18/2017 09:16:00 AM","","8 AV / PIKE ST","M","M2","8200.1010",-122.332244873,47.612071991,"(47.612071991, -122.332244873)",10,2017,"Downtown"
238189,1302740,2017386881,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/18/2017 08:28:00 AM","10/18/2017 08:28:00 AM","","BROADWAY / E YESLER WY","G","G1","9100.1003",-122.320739746,47.601699829,"(47.601699829, -122.320739746)",10,2017,"Yesler Terrace"
238190,1302741,2017386960,"X",47,"PROPERTY FOUND","X","STOLEN PROPERTY","10/18/2017 10:43:00 AM","10/18/2017 09:52:00 AM","","28XX BLOCK OF S WALDEN ST","R","R2","10100.4003",-122.29574585,47.572311401,"(47.572311401, -122.29574585)",10,2017,"Columbia City"
238191,1302742,2017386745,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/18/2017 05:40:00 AM","10/18/2017 05:40:00 AM","","16XX BLOCK OF 15 AV","C","C1","7500.2008",-122.312767029,47.615867615,"(47.615867615, -122.312767029)",10,2017,"Capitol Hill"
238192,1302743,2017387148,"2610",0,"FRAUD-IDENTITY THEFT","2600","FRAUD","10/18/2017 12:26:00 PM","10/11/2017 12:01:00 AM","10/11/2017 11:59:00 PM","34XX BLOCK OF 25 AV S","R","R1","10001.1023",-122.300567627,47.572612762,"(47.572612762, -122.300567627)",10,2017,"North Beacon Hill"
238193,1302744,2017386772,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/18/2017 06:28:00 AM","10/18/2017 06:28:00 AM","","8XX BLOCK OF 2 AV","K","K1","8100.1033",-122.334152222,47.60408783,"(47.60408783, -122.334152222)",10,2017,"Downtown"
238194,1302745,2017387416,"X",21,"DISTURBANCE-OTH","X","DISTURBANCE","10/18/2017 04:35:00 PM","10/18/2017 03:39:00 PM","","133XX BLOCK OF 15 AV NE","L","L1","200.5",-122.312652588,47.725978851,"(47.725978851, -122.312652588)",10,2017,"Pinehurst"
238195,1302746,2017386276,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/18/2017 12:20:00 AM","10/17/2017 12:00:00 AM","10/17/2017 09:00:00 AM","10XX BLOCK OF CALIFORNIA LN SW","W","W1","9600.5015",-122.388145447,47.59299469,"(47.59299469, -122.388145447)",10,2017,"Alki"
238196,1302747,2017387023,"1316",3,"THREATS-KILL","1300","THREATS","10/18/2017 12:49:00 PM","09/22/2017 12:00:00 PM","10/17/2017 05:39:00 PM","13XX BLOCK OF 5 AV","M","M3","8100.2012",-122.334213257,47.60918808,"(47.60918808, -122.334213257)",10,2017,"Downtown"
238197,1302748,2017387045,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/18/2017 11:00:00 AM","10/18/2017 10:30:00 AM","10/18/2017 11:00:00 AM","32XX BLOCK OF 49 AV SW","W","W1","9702.1014",-122.394714355,47.575191498,"(47.575191498, -122.394714355)",10,2017,"Admiral"
238198,1302749,2017386914,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/18/2017 09:08:00 AM","10/17/2017 03:00:00 PM","","12 AV S / S JACKSON ST","G","G3","9100.1004",-122.317222595,47.599185944,"(47.599185944, -122.317222595)",10,2017,"Little Saigon"
238199,1302750,2017386959,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/18/2017 03:12:00 PM","10/18/2017 06:00:00 AM","10/18/2017 06:40:00 AM","10XX BLOCK OF S THISTLE ST","F","F3","11200.2055",-122.318901062,47.528152466,"(47.528152466, -122.318901062)",10,2017,"South Park"
238200,1302751,2017386978,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/18/2017 10:06:00 AM","10/18/2017 10:06:00 AM","","5XX BLOCK OF 3 AV","K","K2","8100.2043",-122.331085205,47.602413177,"(47.602413177, -122.331085205)",10,2017,"Downtown"
238201,1302752,2017387157,"2399",3,"THEFT-OTH","2300","OTHER PROPERTY","10/18/2017 12:25:00 PM","10/18/2017 12:25:00 PM","","10XX BLOCK OF E PIKE ST","E","E2","7500.4014",-122.31879425,47.614089966,"(47.614089966, -122.31879425)",10,2017,"Capitol Hill"
238203,1302754,2017384878,"2804",0,"PROPERTY STOLEN-POSSESS","2800","STOLEN PROPERTY","10/16/2017 08:05:00 PM","10/16/2017 04:44:00 PM","","16XX BLOCK OF SW CAMBRIDGE ST","F","F2","11402.2010",-122.355819702,47.519195557,"(47.519195557, -122.355819702)",10,2017,"South Delridge"
238204,1302755,2017387445,"1316",4,"THREATS-OTHER","1300","THREATS","10/18/2017 04:00:00 PM","10/18/2017 04:00:00 PM","","85XX BLOCK OF AURORA AV N","N","N3","1800.2011",-122.344528198,47.690925598,"(47.690925598, -122.344528198)",10,2017,"Greenwood"
238207,1302761,2017370084,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/05/2017 09:33:00 AM","10/05/2017 12:30:00 AM","10/05/2017 09:00:00 AM","83XX BLOCK OF 15 AV NW","J","J2","3000.2004",-122.376800537,47.689666748,"(47.689666748, -122.376800537)",10,2017,"Whittier Heights"
238209,1302763,2017386354,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/17/2017 08:05:00 PM","10/17/2017 07:30:00 PM","","3XX BLOCK OF 10 AV","G","G1","8600.2017",-122.319412231,47.604782104,"(47.604782104, -122.319412231)",10,2017,"First Hill"
238210,1302764,2017387624,"2308",0,"THEFT-BUILDING","2300","OTHER PROPERTY","10/18/2017 06:27:00 PM","10/18/2017 06:22:00 PM","","5XX BLOCK OF PINE ST","M","M3","8200.1004",-122.335929871,47.611904144,"(47.611904144, -122.335929871)",10,2017,"Downtown"
238211,1302765,2017386198,"1313",0,"ASSLT-NONAGG","1300","ASSAULT","10/17/2017 06:15:00 PM","10/17/2017 05:16:00 PM","","14XX BLOCK OF NW MARKET ST","B","B1","4700.3021",-122.374900818,47.66866684,"(47.66866684, -122.374900818)",10,2017,"West Woodland"
238212,1302766,2017386249,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/17/2017 06:06:00 PM","10/15/2017 12:00:00 AM","10/17/2017 06:06:00 PM","107XX BLOCK OF GREENWOOD AV N","N","N1","1400.2003",-122.355476379,47.707805634,"(47.707805634, -122.355476379)",10,2017,"Broadview"
238213,1302767,2017387662,"1203",3,"ROBBERY-BUSINESS-BODYFORCE","1200","ROBBERY","10/18/2017 06:53:00 PM","10/18/2017 06:53:00 PM","","41XX BLOCK OF SW ALASKA ST","W","W2","10500.4002",-122.384796143,47.561100006,"(47.561100006, -122.384796143)",10,2017,"Junction"
238214,1302768,2017386959,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/18/2017 03:12:00 PM","10/18/2017 06:00:00 AM","10/18/2017 06:40:00 AM","10XX BLOCK OF S THISTLE ST","F","F3","11200.2055",-122.318901062,47.528152466,"(47.528152466, -122.318901062)",10,2017,"South Park"
238215,1302769,2017384166,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/16/2017 10:44:00 AM","10/16/2017 01:00:00 AM","10/16/2017 05:00:00 AM","35XX BLOCK OF 14 AV S","R","R1","9300.3108",-122.314788818,47.571853638,"(47.571853638, -122.314788818)",10,2017,"Beacon Hill"
238216,1302773,2017385489,"2203",0,"BURGLARY-FORCE-NONRES","2200","BURGLARY","10/17/2017 07:41:00 AM","10/17/2017 04:54:00 AM","10/17/2017 06:08:00 AM","80XX BLOCK OF 15 AV NW","J","J2","3000.2015",-122.376792908,47.687801361,"(47.687801361, -122.376792908)",10,2017,"Loyal Heights"
238217,1302774,2017385906,"2399",3,"THEFT-OTH","2300","OTHER PROPERTY","10/17/2017 01:23:00 PM","10/17/2017 01:23:00 PM","","3XX BLOCK OF 2 AV S","K","K3","9200.2028",-122.330810547,47.600463867,"(47.600463867, -122.330810547)",10,2017,"Downtown"
238218,1302775,2017386243,"5309",0,"HARASSMENT","5300","THREATS","10/18/2017 12:28:00 AM","10/18/2017 12:28:00 AM","","34XX BLOCK OF CLAREMONT AV S","R","R2","10100.4002",-122.29486084,47.572090149,"(47.572090149, -122.29486084)",10,2017,"Columbia City"
238219,1302776,2017387111,"2304",2,"THEFT-LICENSE PLATE","2300","OTHER PROPERTY","10/18/2017 11:49:00 AM","10/17/2017 02:00:00 PM","10/18/2017 11:30:00 AM","11XX BLOCK OF NW LEARY WY","B","B2","4700.2060",-122.372177124,47.663658142,"(47.663658142, -122.372177124)",10,2017,"West Woodland"
238220,1302777,2017384143,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/16/2017 04:51:00 AM","10/16/2017 04:51:00 AM","","53XX BLOCK OF SW GENESEE ST","W","W2","9702.4019",-122.400856018,47.564899445,"(47.564899445, -122.400856018)",10,2017,"Alki"
238221,1302778,2017384872,"X",47,"PROPERTY FOUND","X","STOLEN PROPERTY","10/16/2017 04:42:00 PM","10/16/2017 04:42:00 PM","","3XX BLOCK OF NE 53 ST","B","B3","4500.2027",-122.324211121,47.667152405,"(47.667152405, -122.324211121)",10,2017,"Wallingford"
238222,1302779,2017387072,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/18/2017 12:51:00 PM","10/16/2017 08:00:00 PM","10/18/2017 11:00:00 AM","1XX BLOCK OF MELROSE AV E","E","E1","7402.3001",-122.327850342,47.619037628,"(47.619037628, -122.327850342)",10,2017,"Capitol Hill"
238223,1302780,2017385816,"2903",0,"PROPERTY DAMAGE-NON RESIDENTIA","2900","PROPERTY DAMAGE","10/17/2017 12:15:00 PM","10/16/2017 05:00:00 PM","10/17/2017 11:00:00 AM","140XX BLOCK OF LINDEN AV N","N","N2","401.1007",-122.347755432,47.730316162,"(47.730316162, -122.347755432)",10,2017,"Bitter Lake"
238224,1302781,2017386494,"2302",0,"THEFT-PRSNATCH","2300","PURSE SNATCH","10/17/2017 10:35:00 PM","10/17/2017 10:35:00 PM","","DEXTER AV N / HARRISON ST","D","D2","7200.1036",-122.342376709,47.622055054,"(47.622055054, -122.342376709)",10,2017,"South Lake Union"
238225,1302782,2017386167,"X",47,"PROPERTY FOUND","X","STOLEN PROPERTY","10/17/2017 04:49:00 PM","10/17/2017 01:00:00 PM","","90XX BLOCK OF FAUNTLEROY WY SW","W","W3","11600.5007",-122.392982483,47.523025513,"(47.523025513, -122.392982483)",10,2017,"Fauntleroy"
238226,1302783,2017387520,"1316",3,"THREATS-KILL","1300","THREATS","10/18/2017 05:25:00 PM","10/18/2017 04:42:00 PM","","13XX BLOCK OF E MADISON ST","E","E2","7500.4012",-122.314872742,47.613624573,"(47.613624573, -122.314872742)",10,2017,"Capitol Hill"
238227,1302784,2017376760,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/10/2017 10:15:00 AM","10/09/2017 03:00:00 PM","10/10/2017 07:30:00 AM","21XX BLOCK OF 5 AV","D","D2","7200.1057",-122.341125488,47.614879608,"(47.614879608, -122.341125488)",10,2017,"Denny Triangle"
238228,1302785,2017385782,"X",47,"PROPERTY FOUND","X","STOLEN PROPERTY","10/17/2017 12:45:00 PM","10/17/2017 11:48:00 AM","","48XX BLOCK OF FAUNTLEROY WY SW","W","W2","10500.1018",-122.381462097,47.558357239,"(47.558357239, -122.381462097)",10,2017,"Fairmount Park"
238231,1302788,2017383291,"5707",0,"TRESPASS","5700","TRESPASS","10/15/2017 09:29:00 AM","10/15/2017 09:26:00 AM","","46XX BLOCK OF 26 AV NE","U","U3","4301.1014",-122.299858093,47.662799835,"(47.662799835, -122.299858093)",10,2017,"Ravenna"
238232,1302789,2017387042,"X",48,"PROPERTY LOST","X","LOST PROPERTY","10/18/2017 10:58:00 AM","10/18/2017 10:58:00 AM","","12XX BLOCK OF SUMMIT AV","E","E3","8400.2006",-122.324546814,47.612052917,"(47.612052917, -122.324546814)",10,2017,"First Hill"
238233,1302790,2017385529,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/17/2017 09:47:00 AM","10/17/2017 08:13:00 AM","","WESTERN AV / LENORA ST","M","M1","8100.3011",-122.344772339,47.611171722,"(47.611171722, -122.344772339)",10,2017,"Downtown"
238234,1302791,2017387455,"5015",1,"WARRARR-FELONY","5000","WARRANT ARREST","10/18/2017 04:07:00 PM","10/18/2017 04:07:00 PM","","14XX BLOCK OF S LANE ST","G","G3","9000.2033",-122.313438416,47.596652985,"(47.596652985, -122.313438416)",10,2017,"Little Saigon"
238235,1302792,2017381307,"5707",0,"TRESPASS","5700","TRESPASS","10/13/2017 06:35:00 PM","10/13/2017 05:27:00 PM","","28XX BLOCK OF SW BARTON ST","F","F2","11402.1022",-122.369346619,47.521038055,"(47.521038055, -122.369346619)",10,2017,"Roxhill"
238236,1302793,2017382117,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/14/2017 01:36:00 PM","10/13/2017 10:20:00 AM","10/13/2017 10:50:00 AM","8 AV NE / NE 72 ST","U","U1","3600.1007",-122.319831848,47.6808815,"(47.6808815, -122.319831848)",10,2017,"Roosevelt"
238237,1302794,2017382542,"5707",0,"TRESPASS","5700","TRESPASS","10/14/2017 07:23:00 PM","10/14/2017 07:23:00 PM","","85XX BLOCK OF 12 AV S","F","F3","11200.3004",-122.317573547,47.526874542,"(47.526874542, -122.317573547)",10,2017,"South Park"
238238,1302795,2017383861,"X",47,"PROPERTY FOUND","X","STOLEN PROPERTY","10/15/2017 08:04:00 PM","10/15/2017 07:30:00 PM","","40XX BLOCK OF SW 106 ST","W","W3","12100.1022",-122.383598328,47.50825882,"(47.50825882, -122.383598328)",10,2017,"Arbor Heights"
238241,1302798,2017387440,"X",36,"INJURY - ACCIDENTAL","X","INJURY","10/18/2017 03:58:00 PM","10/18/2017 03:58:00 PM","","E MONTLAKE PL E / E ROANOKE ST","C","C2","6200.1028",-122.303062439,47.643154144,"(47.643154144, -122.303062439)",10,2017,"Montlake"
238242,1302799,2017370260,"2804",0,"PROPERTY STOLEN-POSSESS","2800","STOLEN PROPERTY","10/05/2017 11:53:00 AM","10/05/2017 11:53:00 AM","","86XX BLOCK OF 46 AV SW","W","W3","11600.5005",-122.391571045,47.525814056,"(47.525814056, -122.391571045)",10,2017,"Fauntleroy"
238243,1302800,2017386387,"2204",0,"BURGLARY-NOFORCE-RES","2200","BURGLARY","10/17/2017 10:31:00 PM","10/17/2017 08:30:00 PM","","56XX BLOCK OF S BANGOR ST","S","S3","11900.5009",-122.262191772,47.506122589,"(47.506122589, -122.262191772)",10,2017,"Rainier Beach"
238244,1302801,2017387576,"1206",0,"ROBBERY-STREET-BODYFORCE","1200","ROBBERY","10/18/2017 06:27:00 PM","10/18/2017 05:37:00 PM","","43 AV S / S MYRTLE ST","S","S2","11101.2003",-122.279426575,47.538890839,"(47.538890839, -122.279426575)",10,2017,"Brighton"
238245,1302802,2017909495,"2305",0,"THEFT-CARPROWL","2300","CAR PROWL","10/18/2017 01:20:00 AM","10/17/2017 11:00:00 PM","10/17/2017 11:10:00 PM","S HORTON ST / OCCIDENTAL AV S","O","O1","9300.3028",-122.333274841,47.574382782,"(47.574382782, -122.333274841)",10,2017,"Industrial District"
238246,1302803,2017909489,"2304",1,"THEFT-AUTOACC","2300","OTHER PROPERTY","10/17/2017 04:30:00 PM","10/17/2017 03:00:00 AM","10/17/2017 04:00:00 AM","86XX BLOCK OF AURORA AV N","N","N3","1800.2007",-122.344535828,47.691650391,"(47.691650391, -122.344535828)",10,2017,"Greenwood"
238247,1302804,2017380223,"1205",0,"ROBBERY-STREET-WEAPON","1200","ROBBERY","10/12/2017 11:40:00 PM","10/12/2017 04:00:00 PM","10/12/2017 06:00:00 PM","MARTIN LUTHER KING JR WY S / S DAWSON ST","R","R1","10401.1007",-122.290122986,47.555229187,"(47.555229187, -122.290122986)",10,2017,"Beacon Hill"
238248,1302805,2017382239,"2606",1,"FRAUD-CHECK","2600","FRAUD","10/14/2017 12:34:00 PM","09/29/2017 12:00:00 PM","10/02/2017 12:00:00 PM","54XX BLOCK OF CALIFORNIA AV SW","W","W2","10500.3014",-122.387016296,47.553001404,"(47.553001404, -122.387016296)",10,2017,"Seaview"
238249,1302806,2017383715,"3512",0,"NARC-POSSESS-HEROIN","3500","NARCOTICS","10/15/2017 05:45:00 PM","10/15/2017 05:45:00 PM","","26XX BLOCK OF SW BARTON ST","F","F2","11402.1028",-122.36730957,47.521026611,"(47.521026611, -122.36730957)",10,2017,"Roxhill"
238250,1302807,2017366458,"2304",2,"THEFT-LICENSE PLATE","2300","OTHER PROPERTY","10/02/2017 01:10:00 PM","09/30/2017 07:00:00 PM","10/02/2017 11:00:00 AM","92XX BLOCK OF 2 AV SW","F","F3","11300.1019",-122.336029053,47.520427704,"(47.520427704, -122.336029053)",10,2017,"Highland Park"
238251,1302808,2017384638,"2202",0,"BURGLARY-FORCE-RES","2200","BURGLARY","10/16/2017 01:20:00 PM","10/13/2017 07:00:00 PM","10/16/2017 07:30:00 AM","86XX BLOCK OF 9 AV SW","F","F3","11300.4012",-122.346740723,47.525558472,"(47.525558472, -122.346740723)",10,2017,"Highland Park"
238252,1302809,2017386955,"2404",4,"VEH-THEFT-MTRCYCLE","2400","VEHICLE THEFT","10/18/2017 12:13:00 PM","10/14/2017 12:30:00 PM","10/18/2017 09:30:00 AM","34XX BLOCK OF 26 AV W","Q","Q1","5801.2002",-122.389755249,47.651802063,"(47.651802063, -122.389755249)",10,2017,"Magnolia"
238253,1302810,2017387435,"2404",1,"VEH-THEFT-AUTO","2400","VEHICLE THEFT","10/18/2017 03:55:00 PM","10/16/2017 10:15:00 PM","10/17/2017 11:00:00 AM","39XX BLOCK OF 14 AV S","R","R1","10001.2008",-122.314720154,47.568641663,"(47.568641663, -122.314720154)",10,2017,"Beacon Hill"
